id,score,date
princess-kaiulani,44.81,2011-01-31
princess_and_the_goblin,20.0,2000-01-01
princess_and_the_warrior,73.41,2011-11-24
princess_blade,60.0,2003-10-05
princess_bride,88.5,2017-10-23
princess_caraboo,63.12,2005-02-11
princess_cyd,75.0,2017-11-03
princess_diaries,59.53,2010-12-28
princess_diaries_2_royal_engagement,52.61,2010-12-28
princess_emmy,40.0,2019-08-22
princess_mononoke_1999,84.17,2014-12-07
princess_of_nebraska,80.0,2008-10-24
prise-de-pouvoir-par-louis-xiv-la-the-rise-of-louis-xiv,100.0,2009-01-12
prisoner-of-the-mountains,83.93,2017-08-16
prisoner_of_paradise,68.57,2004-11-05
prisoner_or_how_i_planned_to_kill_tony_blair,70.5,2007-04-09
prisoners_2013,71.54,2013-09-29
prisoners_of_the_ghostland,50.67,2021-09-20
prisoners_of_the_moon,60.0,2019-07-05
private,70.62,2006-04-07
private_benjamin,71.67,2017-05-08
private_desert,68.75,2023-02-01
private_life_2018,78.44,2018-10-26
private_life_of_henry_viii,80.0,2003-01-10
private_life_of_pippa_lee,63.68,2010-08-12
private_life_of_sherlock_holmes,68.75,2014-07-22
private_lives,60.0,2004-04-30
private_navy_of_sgt_ofarrell,62.5,2004-10-23
private_peaceful_2012,58.06,2014-10-30
private_property,70.83,2007-08-25
private_property_2007,72.5,2011-11-18
private_property_2022,20.0,2022-11-16
private_romeo_2011,47.5,2012-02-10
private_school_1983,50.0,2018-06-19
private_violence,77.5,2014-10-20
privilege,81.25,2016-04-12
privilege_2010,75.0,2022-05-24
prix_de_beaute,56.25,2006-09-30
prize_winner_of_defiance_ohio,63.64,2005-10-29
prizefighter_the_life_of_jem_belcher,40.0,2022-08-08
prizzis_honor,87.5,2004-10-23
problem_child,46.67,2013-05-21
problem_child_2,18.0,2013-06-05
problem_with_fear,45.0,2003-11-04
proceder,40.0,2019-11-27
procession_2021,88.75,2021-11-13
producers_the_movie_musical,51.11,2005-12-31
production_office,50.0,2009-04-24
professor_marston_and_the_wonder_women,68.44,2017-12-13
profile_2021,47.71,2021-08-08
program,53.75,2014-01-24
programming_the_nation,45.0,2011-10-27
project_almanac,46.74,2015-03-09
project_nim,79.64,2011-12-09
project_power,57.5,2022-12-23
project_rebirth_2010,72.86,2011-09-09
project_wild_thing,60.0,2013-10-25
project_wolf_hunting,55.0,2023-03-05
project_x_2011,44.6,2012-03-19
prom_2011,50.26,2011-06-03
prom_night,20.48,2011-11-16
prom_night_in_mississippi,50.0,2009-11-13
prom_wars,25.0,2008-05-09
promare,71.5,2019-11-25
prometheus,62.5,2012-06-08
prometheus_2012,69.83,2016-11-09
prometheus_triumphant_a_fugue_in_the_key_of_flesh,70.0,2009-01-23
promise_at_dawn_2019,75.0,2019-09-06
promised,70.0,2019-10-23
promised_land_1987,60.0,2012-10-17
promises,82.25,2002-11-15
promising_young_woman,82.01,2021-04-18
proof,64.14,2006-04-01
proof_1991,87.5,2000-01-01
proof_of_life,52.69,2010-12-27
propaganda_the_art_of_selling_lies,62.5,2019-07-18
proper_eyes,62.5,2009-06-19
property_of_the_state,60.0,2017-10-30
prophecy,60.0,2019-06-14
prophets_prey,73.75,2015-10-01
proposition,74.27,2006-06-24
proprietor,31.25,2000-01-01
prosecuting_evil_the_extraordinary_world_of_ben_ferencz,74.5,2019-02-22
prospect_2018,72.5,2018-11-09
prosperos_books,55.0,2003-05-20
protector,53.8,2006-12-15
protektor,50.0,2011-08-05
protocol,62.5,2004-10-23
proud_mary,43.12,2018-01-18
providence,40.0,2005-05-09
providence_effect,55.0,2015-02-28
provoked_a_true_story,42.37,2019-01-24
proxima_2019,72.69,2020-12-10
proximity_2020,43.33,2020-05-23
proxy,51.0,2014-04-18
prozac_nation,50.0,2005-03-04
ps,60.0,2004-12-10
ps_i_love_you,42.93,2011-11-18
ps_jerusalem,60.0,2017-02-16
ps_your_cat_is_dead,41.0,2003-01-23
psych_the_movie,68.75,2017-12-28
psycho,98.96,2023-02-10
psycho_2,60.83,2004-10-23
psycho_3,68.0,2021-06-29
psycho_beach_party,56.67,2001-02-14
psychohydrography,80.0,2011-07-19
psychomagic_a_healing_art,75.0,2020-08-07
psychopath_with_piers_morgan,60.0,2019-07-02
psychopathia_sexualis_2006,38.75,2006-07-14
psychopaths_2017,41.67,2017-12-01
ptu,61.88,2007-06-22
pu_239,40.0,2006-09-23
public_access,65.0,2014-03-12
public_domain,46.67,2006-05-07
public_eye,70.0,2000-01-01
public_housing,80.0,2003-12-02
public_speaking_2010,76.67,2011-11-03
public_trust,87.5,2020-09-24
puccini_for_beginners,60.18,2007-10-26
puccini_la_boheme-2007,46.0,2008-12-19
pucker_up_the_fine_art_of_whistling_2005,75.0,2006-11-17
puckoon,40.0,2003-06-25
pudsey_the_dog_the_movie,35.0,2014-07-20
puerto_ricans_in_paris,50.0,2016-06-10
puff_wonders_of_the_reef,80.0,2021-12-20
puffball,37.5,2007-09-28
puli_2015,20.0,2015-10-12
pull_my_daisy,75.0,2019-07-19
pulling_strings,63.33,2013-10-07
pulp_a_film_about_life_death_and_supermarkets,60.45,2014-11-19
pulp_fiction,95.66,2019-04-24
pulse,36.09,2006-09-05
pulse2004,20.0,2004-04-03
pulse_2005,73.96,2006-02-24
pump_up_the_volume,82.5,2022-05-12
pumping_iron_2_the_women,87.5,2018-06-20
pumpkin,59.42,2002-08-16
pumpkinhead,38.0,2000-01-01
punch,55.0,2003-02-19
punch_2023,87.5,2023-03-08
punching-the-clown,64.58,2010-11-08
punchline,50.0,2000-01-01
puncture,58.21,2011-11-03
punctured_hope,30.0,2009-12-18
punisher_war_zone,41.54,2011-11-17
punishment_park,100.0,2005-11-14
punk_samurai_slash_down,60.0,2018-10-29
punks_2001,66.25,2003-03-10
punks_not_dead,64.58,2007-10-19
puppet_2010,68.75,2012-02-17
puppet_master_5_the_final_chapter,20.0,2007-03-24
puppet_master_the_littlest_reich,63.5,2019-04-19
puppet_masters,46.67,2004-08-30
puppet_on_a_chain,37.5,2004-10-23
pups,75.0,2000-01-01
pure_country,40.5,2016-05-18
pure_country_2_the_gift_2010,60.0,2010-10-15
pure_grit_2020,60.0,2022-09-26
pure_luck,35.83,2004-07-16
purely_belter,60.0,2001-10-12
purgatorio_a_journey_into_the_heart_of_the_border,68.75,2014-12-22
purple_butterfly,67.5,2005-02-25
purple_hearts,12.5,2004-10-23
purple_noon_1961,79.17,2014-01-10
purple_rain,66.0,2017-05-11
purple_rose_of_cairo,70.0,2018-06-21
purple_sea_2020,60.0,2021-08-24
pursuit_of_happyness,66.61,2007-01-14
pursuit_of_the_graf_spee,70.0,2006-01-28
push_2019,66.0,2020-09-25
pusher,77.5,2011-11-24
pusher_2012,53.09,2012-11-09
pusher_ii_with_blood_on_my_hands,70.0,2006-11-02
pusher_iii_im_the_angel_of_death,70.0,2006-11-02
pushing_tin,64.0,2002-06-18
pushover,50.0,2006-08-08
puss_in_boots_the_last_wish,70.38,2023-02-14
pussy_riot_a_punk_prayer,65.65,2014-02-13
putins_kiss_2012,58.75,2012-02-17
putty_hill,78.61,2011-06-16
putuparri_and_the_rainmakers,80.0,2015-11-09
puzzle_2010,57.5,2011-05-27
puzzle_2018,67.83,2018-09-18
pvt_chat,61.25,2021-02-11
pyaar_impossible,20.0,2019-04-17
pyaar_ka_punchnama_2,30.0,2015-10-18
pyaar_ka_punchnama_2011,50.0,2019-04-02
pyewacket,45.83,2018-03-30
pyromaniac_2016,62.5,2017-06-15
pyromaniacs_love_story,54.17,2017-08-16
q,65.62,2013-08-27
q_and_a,67.5,2008-08-11
q_ball,75.0,2019-05-24
qaidi_band,30.0,2019-08-03
qala,50.0,2022-12-02
qarib_qarib_singlle,70.0,2019-06-27
qianxi-manbo-millennium-mambo,76.67,2004-05-07
qissa_the_ghost_is_a_lonely_traveller,72.5,2015-05-18
qt8_the_first_eight,40.0,2019-12-09
quackerz,40.0,2016-08-01
quai_des_orfevres,92.5,2003-04-18
quality_balls,75.0,2014-01-30
quant,72.0,2021-11-02
quantum_hoops,61.56,2011-11-17
quantum_of_solace,65.74,2019-01-31
quartet_1981,40.0,2019-05-16
quartet_2012,62.43,2013-12-22
quatermass_and_the_pit,60.0,2012-07-03
quatre_nuits_dun_reveur,100.0,2006-04-08
quatrilho-o,37.5,2021-08-18
quay,100.0,2015-10-22
quay_brothers_on_35_mm,90.0,2016-03-24
que_viva_mexico,100.0,2003-09-10
quebec_my_country_mon_pays,62.5,2016-12-02
queen,83.75,2015-04-13
queen_and_country,68.71,2015-06-13
queen_and_i,77.5,2009-07-20
queen_and_slim,73.07,2020-04-06
queen_bees,57.5,2022-02-01
queen_christina,100.0,2014-06-24
queen_hungarian_rhapsody_live_in_budapest_86,60.0,2012-09-21
queen_lear,60.0,2022-04-12
queen_margot,67.5,2014-08-26
queen_of_earth,74.22,2016-07-04
queen_of_glory,73.0,2022-08-29
queen_of_hearts,87.5,2000-01-01
queen_of_hearts_2019,90.0,2020-11-06
queen_of_katwe_2016,75.83,2016-12-27
queen_of_the_damned,40.3,2007-08-14
queen_of_the_desert,39.33,2017-04-14
queen_of_the_lot,45.0,2010-12-09
queen_of_the_nightclubs,50.0,2021-03-09
queen_of_the_sun_what_are_the_bees_telling_us_2010,70.23,2011-06-23
queen_of_the_world,40.0,2018-09-26
queenpins,49.81,2021-11-02
queens,53.65,2006-10-30
queens_logic,62.5,2000-01-01
queens_of_the_qing_dynasty,87.5,2023-03-04
queer_as_fk,87.5,2002-06-01
queer_duck_the_movie,75.0,2006-07-16
queer_japan,75.0,2020-12-11
queercore_how_to_punk_a_revolution,75.0,2018-05-23
querelle,40.0,2004-08-30
quest_2017,81.5,2018-02-23
quest_for_camelot,65.62,2020-08-10
quest_for_fire,93.75,2004-10-23
question_one,67.5,2012-10-25
quezons_game,50.0,2020-01-30
qui_a_tue_bambi,58.75,2005-01-14
quick-gun-murugan,60.0,2019-04-19
quick_change,75.0,2000-01-01
quickening,61.25,2022-04-29
quicksilver,50.0,2000-01-01
quiet_chaos,61.9,2011-11-17
quiet_city,70.28,2008-07-24
quiet_earth,87.5,2016-09-29
quiet_man,85.83,2010-12-28
quigley_down_under,50.0,2021-08-17
quill_the_life_of_a_guide_dog,65.94,2012-05-22
quiller_memorandum,60.0,2006-05-31
quills,71.17,2001-06-04
quilombo,75.0,2000-01-01
quilombo_country,61.25,2008-09-22
quinceanera,72.05,2006-12-30
quincy,60.0,2018-09-26
quintet,20.0,2005-05-09
quitters_2016,50.0,2016-07-28
quitting,68.08,2003-03-10
quiz_show,90.71,2010-12-28
quo_vadis_2001,70.0,2002-04-12
quo_vadis_aida,88.86,2022-02-23
quo_vado,55.0,2016-10-13
quod_erat_demonstrandum,75.0,2014-03-16
qwerty,75.0,2012-07-25
r,75.0,2011-06-17
r-xmas,65.62,2002-11-22
r100,67.5,2015-01-23
r_point,48.75,2006-02-13
r_rajkumar_2013,0.0,2019-03-18
ra_one_2011,46.67,2015-04-13
raanjhnaa,60.83,2015-04-12
raat_gayi_baat_gayi,60.0,2019-04-17
raavan_2010,40.0,2019-04-12
raavanan,56.79,2019-04-12
raaz_3_the_third_dimension_3d,53.33,2019-03-25
rabba_main_kya_karoon,30.0,2019-03-19
rabbit_a_la_berlin,76.67,2011-02-17
rabbit_academy_mission_eggpossible_2022,40.0,2022-03-30
rabbit_hole,72.06,2019-04-03
rabbit_test,25.0,2018-06-16
rabbitproof_fence,77.39,2003-06-19
rabia,50.0,2011-02-10
rabid,60.0,2000-01-01
rabid_2019,58.33,2020-02-04
rabid_dogs,83.75,2013-07-16
rabid_dogs_2016,56.25,2016-08-15
rabies,60.0,2011-04-22
rabin_the_last_day,75.0,2016-01-29
rabiye_kurnaz_vs_george_w_bush,40.0,2022-02-13
race-for-your-life-charlie-brown,62.5,2020-06-28
race-you-to-the-bottom,63.33,2007-08-22
race_2,36.67,2019-03-21
race_2016,58.75,2016-08-15
race_the_sun,50.0,2000-01-01
race_to_nowhere_2009,60.0,2010-09-13
race_to_witch_mountain,51.32,2011-11-18
racer_and_the_jailbird,47.69,2018-07-23
racetime,37.5,2019-01-25
rachel,68.33,2010-10-13
rachel_getting_married,80.0,2009-02-20
rachel_papers,40.0,2013-11-08
racing_dream,73.57,2010-08-13
racing_extinction,100.0,2015-09-21
racing_stripes,52.39,2010-12-28
racing_with_the_moon,83.75,2004-10-23
racket,40.0,2006-03-25
rad,26.67,2020-09-25
radhe_shyam,20.0,2022-03-15
radhe_the_most_wanted_bhai,25.0,2021-05-18
radiance_2017,70.0,2017-05-25
radiator_2015,70.0,2015-12-01
radical_disciple_the_story_of_father_pfleger,75.0,2009-08-27
radio,52.5,2010-12-28
radio_days,93.33,2023-03-29
radio_dreams,74.5,2017-06-29
radio_flyer,41.94,2013-05-20
radio_unnameable_2012,73.75,2012-11-29
radioactive,58.25,2020-11-10
radiograph_of_a_family,60.0,2022-01-18
radioland_murders,48.33,2000-01-01
radioman,50.0,2012-10-11
radium_girls,37.5,2020-10-23
radius,75.0,2017-11-30
raees,60.0,2017-10-24
raf_2019,50.0,2019-09-07
rafiki_2019,66.79,2019-05-07
rage_carrie_2,44.0,2003-12-03
rage_in_harlem,60.56,2013-07-01
raggedy_man,87.5,2004-10-23
raging_bull,96.59,2015-11-13
raging_dove_2005,67.5,2005-04-13
raging_fire,76.79,2021-11-11
ragini_mms,40.0,2019-04-02
ragtime,87.5,2004-10-23
raid_2018,60.0,2018-09-05
raiders_of_the_lost_ark,95.0,2021-11-09
raiders_the_story_of_the_greatest_fan_film_ever_made,58.89,2016-07-21
railroad_tigers_2017,56.25,2017-01-06
railway_children_2022,64.58,2022-09-23
rain_man,84.29,2022-08-04
rain_people,100.0,2004-10-23
rain_without_thunder,48.33,2000-01-01
rainbow_brite_and_the_star_stealer,35.0,2013-03-26
rainbow_time,50.0,2016-11-04
raincoat,50.0,2019-01-08
raining_stones,83.75,2003-05-20
raintree_county,40.0,2006-03-25
raise_hell_the_life_and_times_of_molly_ivins,65.31,2020-10-23
raise_ravens,90.0,2011-06-10
raise_the_red_lantern,89.0,2022-05-26
raise_the_titanic,62.5,2004-10-23
raise_your_voice,40.65,2010-12-28
raising_arizona,51.88,2022-05-09
raising_bertie_2017,66.67,2017-06-21
raising_buchanan,55.0,2020-05-14
raising_cain,37.5,2006-08-19
raising_helen,49.91,2010-12-28
raising_victor_vargas,76.67,2003-09-09
raja_2004,65.0,2004-03-26
rajdhani_express,20.0,2019-03-21
rajini_murugan,60.0,2016-01-19
rajneeti,48.12,2019-04-16
rakht2004,25.0,2019-01-07
rakhta_charitra_2010,50.0,2019-04-08
raksha_bandhan,35.0,2022-08-12
rakta_charitra_2_2010,50.0,2019-04-05
ralph_breaks_the_internet,72.42,2018-12-26
ram-gopal-varma-ki-aag,25.0,2019-01-25
ram_dass_fierce_grace,67.5,2004-03-27
ram_setu,30.0,2022-10-25
ramaiya_vastavaiya,51.25,2013-07-24
ramayana_the_epic,60.0,2019-04-08
rambling_rose,72.5,2000-01-01
rambo-first-blood-part-ii,51.5,2019-04-17
rambo_iii,50.0,2008-01-14
rambo_last_blood,34.88,2019-09-28
ramchand_pakistani,57.5,2019-01-30
ramdenime_interviu_pirad_sakitkhebze,80.0,2022-06-28
ramen_heads,46.67,2018-04-12
ramen_shop,58.0,2019-04-25
ramleela,53.75,2017-12-12
rammbock_berlin_undead,72.5,2011-08-12
ramona_and_beezus,60.0,2011-01-31
rampage_1988,57.5,2000-01-01
rampage_2018,51.98,2018-08-28
rampage_killing_without_reason,80.0,2013-01-22
rampant,50.0,2018-11-02
rampart_2010,70.39,2012-03-01
rampo,80.0,2000-01-01
ramprasad_ki_tehrvi,60.0,2021-01-13
rams,73.69,2016-12-27
rams_2021,64.29,2021-02-11
ran,99.11,2016-08-08
ranas_wedding_jerusalem_another_day,74.17,2005-12-02
ranchero,40.0,2012-03-01
rancho_deluxe,62.5,2021-05-06
random_acts_of_violence_2020,43.21,2022-12-23
random_harvest,100.0,2004-11-12
random_hearts,49.09,2002-03-22
rang_de_basanti,75.0,2006-05-05
rango,75.21,2023-04-06
rangoon,71.67,2017-10-24
rangrezz,30.0,2019-03-20
rann,40.0,2019-04-16
rape_for_profit_2012,75.0,2012-12-13
rape_of_the_soul,18.75,2006-03-31
rapid_response,52.0,2019-09-14
rapt_2011,72.29,2011-09-15
rapture,87.5,2004-11-12
rapture_palooza,47.92,2013-06-07
rare_beasts,58.33,2021-08-20
rare_birds,53.12,2003-10-03
rare_exports,69.57,2014-12-14
rascals_2011,20.0,2019-03-29
rashevskis_tango,58.12,2009-09-11
rashmi_rocket,50.0,2021-10-19
rashomon,96.75,2023-01-09
rashtra_kavach_om,30.0,2022-07-01
rasputin_the_mad_monk,62.5,2004-01-29
rat_film_2017,77.92,2017-09-22
rat_pack,70.0,2020-04-29
rat_race,58.33,2010-12-28
ratatouille,87.86,2015-07-29
ratboy,40.0,2015-01-26
ratcatcher,79.5,2003-03-10
ratchet_and_clank,37.89,2016-08-02
rats-and-cats,53.33,2008-05-30
rats_2016,60.0,2016-12-18
rattlesnake,35.0,2019-10-25
rattskiparen,60.0,2011-08-02
raven,54.17,2012-05-04
ravenous,60.94,2019-10-29
ravens_hollow_2022,62.5,2022-09-21
raw_2017,79.23,2017-04-27
raw_faith_2010,67.5,2011-06-23
ray,76.94,2010-12-28
ray_and_liz,78.93,2019-07-10
ray_donovan_the_movie,77.5,2022-01-18
ray_harryhausen_special_effects_titan,60.0,2012-11-08
ray_meets_helen,75.0,2018-04-30
raya_and_the_last_dragon,78.21,2021-03-09
raymond_and_ray,54.77,2022-10-26
raze_2013,38.41,2014-01-24
razorback,45.0,2020-10-23
razzia_2017,75.0,2017-09-12
razzle_dazzle:_the_lost_world,75.0,2008-06-27
razzle_dazzle_a_journey_into_dance,70.0,2016-04-27
rbg,72.77,2019-01-06
re_emerging_the_jews_of_nigeria,50.0,2013-05-16
reach_me,32.5,2014-11-24
reach_the_rock,25.0,2000-01-01
read_my_lips,81.12,2002-10-04
reader,65.18,2009-04-08
ready_2011,36.25,2017-10-21
ready_or_not_2019,66.55,2019-11-27
ready_player_one,64.49,2018-08-27
ready_to_rumble,42.73,2010-12-28
ready_to_wear,48.75,2004-05-17
reagan_in_the_face_of_evil,42.5,2004-11-05
real_2020,60.0,2020-09-25
real_cancun,38.16,2010-12-29
real_genius,68.75,2003-05-20
real_life,52.5,2019-05-16
real_steel,56.19,2012-01-27
real_time,50.0,2008-11-07
real_women_have_curves,72.79,2021-09-10
reality_2013,69.26,2013-04-05
reality_2015,62.5,2015-05-01
reality_bites,65.5,2013-08-28
reality_queen,10.0,2020-01-09
realive,50.0,2017-09-29
reanimator,76.25,2013-10-06
reaping,39.65,2009-05-13
reason,87.5,2018-09-11
reasonable_doubt_2014,43.75,2014-01-17
rebecca,49.11,2020-11-20
rebel_2022,60.0,2023-01-10
rebel_dread,64.0,2022-03-06
rebel_dykes,80.0,2021-11-26
rebel_hearts,87.5,2021-06-25
rebel_in_the_rye,52.63,2020-05-19
rebel_without_a_cause,86.11,2014-04-18
rebel_women_the_great_art_fight_back,80.0,2018-08-07
rebellion_2021,55.0,2022-03-29
rebels_of_the_neon_god,85.71,2015-07-09
rebels_on_pointe,100.0,2017-12-12
rebels_with_a_cause,55.0,2001-03-08
reborn_2018,40.0,2020-04-29
rebuilding_paradise,77.5,2020-09-25
rec_2,59.86,2010-08-13
rec_3_genesis,47.12,2012-09-08
rec_4_apocalypse,37.5,2014-12-30
recalled,35.83,2013-01-04
recess_schools_out,49.04,2010-12-28
recipes_for_disaster,75.0,2009-01-09
reclaim_2014,24.17,2014-09-19
reclaiming_amy,70.0,2021-07-27
recon,40.0,2021-01-13
recorder_the_marion_stokes_project,72.14,2020-11-07
recovery_boys,100.0,2018-06-28
recruit,59.4,2010-12-29
red,57.12,2010-10-28
red-tails,50.94,2012-06-11
red_2,48.03,2013-08-12
red_alert_the_war_within,46.67,2019-04-12
red_army_2015,80.9,2017-08-01
red_balloon,82.5,2011-11-24
red_beard,100.0,2004-10-23
red_betsy,62.5,2004-03-12
red_birds,45.0,2010-04-21
red_carpet_2021,40.0,2021-04-06
red_cherry,100.0,2000-01-01
red_cliff,69.92,2011-11-18
red_corner,44.0,2000-01-01
red_dawn_2012,33.67,2017-09-01
red_desert_1964,91.25,2012-07-27
red_dog_2012,62.5,2012-02-24
red_dog_true_blue,70.0,2016-12-25
red_dragon,59.81,2010-12-28
red_dwarf,20.0,2000-01-01
red_firecracker_green_firecracker,55.0,2000-01-01
red_flag_2012,61.67,2013-02-22
red_hill_2010,65.44,2011-05-13
red_hollywood,75.0,2011-04-04
red_hook_black,26.25,2011-12-08
red_hook_summer,52.26,2012-09-13
red_joan,45.0,2019-06-06
red_knot,60.0,2014-12-05
red_light_revolution,50.0,2012-01-20
red_lights,72.29,2005-03-07
red_lights_2012,42.94,2012-08-16
red_moon_tide,67.5,2021-04-19
red_notice,44.47,2021-11-24
red_obsession_2013,66.88,2013-09-26
red_penguins,90.0,2020-12-11
red_persimmons,60.0,2004-03-31
red_planet,42.55,2008-06-18
red_riding_1974,77.5,2010-03-19
red_riding_1980,87.5,2010-03-26
red_riding_1983,100.0,2010-03-26
red_riding_trilogy,74.77,2010-03-26
red_river,96.67,2014-06-02
red_road,73.71,2011-11-17
red_rock_west,74.58,2022-06-06
red_rocket,78.7,2022-03-13
red_roses_and_petrol,42.19,2011-11-18
red_rover_2018,50.0,2020-05-21
red_scorpion,40.0,2003-05-20
red_snow_2021,40.0,2021-11-30
red_soil,60.0,2021-08-09
red_sorghum,77.5,2009-01-16
red_sparrow,52.73,2019-06-05
red_state,49.64,2011-10-18
red_trees,62.5,2017-09-10
red_trousers_the_life_of_the_hong_kong_stuntmen,56.07,2004-04-23
red_white_and_blue,58.44,2011-09-30
red_wing,40.0,2013-10-11
red_without_blue-2007,60.0,2007-06-19
redacted,59.55,2011-11-17
redbelt,63.61,2011-11-17
redcon_1,30.0,2018-09-28
redeemer_2014,62.5,2015-06-12
redeeming_love,38.75,2022-09-12
redemption_2013,46.43,2013-06-28
redemption_day,25.0,2021-01-08
redemption_of_a_rogue,67.5,2022-09-29
redemption_road_2011,20.0,2011-08-26
redes,75.0,2021-08-25
redland,51.25,2011-07-21
redlegs,52.5,2012-05-24
redline,20.68,2009-05-13
redoubt,67.5,2021-05-18
reds,83.12,2006-09-12
reed_fish,38.33,2007-06-08
reefa,62.5,2021-04-22
reel_injun,67.92,2010-06-25
reel_paradise,67.73,2005-10-21
reese_the_movie_a_movie_about_reese,50.0,2019-06-06
ref,63.93,2022-06-06
reflecting_pool,40.0,2008-07-11
reflection_2021,80.0,2022-05-30
reflections_in_a_golden_eye,100.0,2018-07-02
reflections_in_the_dust,65.0,2019-06-12
refuge_2014,28.75,2014-03-27
regarding_henry,70.0,2000-01-01
regarding_susan_sontag,100.0,2014-12-10
regeneration_2009,37.5,2012-04-30
regeneration_2012,49.38,2012-05-03
reggie_2023,81.25,2023-04-01
regression,35.31,2016-02-11
regret_to_inform,76.67,2000-01-01
regular_lovers,75.67,2007-02-03
reign_of_fire,48.3,2003-06-01
reign_over_me,63.13,2007-04-20
reincarnated,46.72,2017-09-01
reindeer_games,45.56,2002-06-18
reindeerspotting_escape_from_santaland,60.0,2011-06-08
reinventing_marvin,60.0,2018-09-14
reivers,75.0,2004-10-23
rejoice_and_shout,61.36,2016-11-08
relative_2022,81.25,2022-06-11
relative_happiness,50.0,2015-04-09
relative_values,80.0,2000-01-01
relax_its_just_sex,67.5,2002-09-09
relaxer,75.0,2019-03-22
release_2010,41.67,2010-10-01
released,60.0,2013-05-10
relic,81.15,2021-02-16
religulous,57.36,2011-11-17
rem_koolhaas_a_kind_of_architect,75.0,2009-03-06
rem_rem_koolhaas_documentary,60.0,2016-08-11
remainder_2015,66.88,2016-06-26
remains_of_the_day,91.88,2003-06-19
rembrandts_jaccuse,61.25,2021-04-20
remember_2016,59.53,2016-05-13
remember_baghdad,80.0,2017-11-17
remember_me_my_love,53.75,2004-12-10
remember_my_name,75.0,2003-04-21
remember_the_daze,41.88,2011-11-17
remember_the_night,90.0,2006-01-28
remember_the_titans,61.43,2010-12-28
remembering_the_artist_robert_de_niro_sr,50.0,2014-06-03
remembrance-of-things-to-come,84.17,2008-09-12
rememory,58.33,2017-09-08
reminiscence_2021,49.06,2021-09-17
reminiscinces_of_a_journey_to_lithuania_1972,73.75,2009-08-05
remote_area_medical,71.25,2014-12-05
renaissance,58.67,2006-11-03
renaissance_man,45.5,2018-12-04
renaldo_and_clara,60.0,2006-05-06
rendez_vous_in_chicago,87.5,2019-02-12
rendezvous_in_paris,78.33,2002-05-21
rendition,56.51,2011-11-18
renee,80.0,2011-06-08
renegade_2004,60.0,2004-06-15
renegades_2022,40.0,2023-01-23
