index,id,creationDate
140989,1012439-little_lord_fauntleroy,2010-12-25
34492,1012478-little_princess,2002-11-24
57707,1012506-little_romance,2004-10-23
107694,1012515-little_shop_of_horrors,2000-01-01
55255,1012518-little_thief,2000-01-01
86026,1012524-little_women,2010-08-06
189569,1012525-little_women,2006-03-25
214444,1012611-lolita,2005-11-10
124117,1012647-long_days_journey_into_night,2020-03-24
202859,1012662-long_hot_summer,2006-03-25
176428,1012665-longest_yard,2005-05-09
31209,1012754-losin_it,2004-08-30
63468,1012813-love_bug,2008-05-05
81906,1012839-love_on_the_run,2003-05-20
215944,1012871-lovesick,2003-01-10
114458,1012874-loving_couples,2004-10-23
223386,1012875-loving_you,2021-09-25
216201,1012928-m,2019-06-30
207576,1013004-made_in_heaven,2000-01-01
230859,1013035-magic_flute,2018-07-09
60929,1013071-magnificent_ambersons,2019-12-13
66480,1013077-magnificent_seven,2001-07-25
45111,1013089-main_event,2004-10-23
206076,1013139-maltese_falcon,2022-11-11
45096,1013162-man_for_all_seasons,2010-12-21
160052,1013201-man_who_came_to_dinner,2006-09-30
138628,1013227-manchurian_candidate,2010-04-16
83573,1013238-manhattan_project,2002-08-15
185109,1013248-manhunter,2004-08-30
155385,1013259-mannequin,2019-03-19
185195,1013427-marty,2020-07-15
190808,1013481-mask,2015-10-23
64433,1013485-masque_of_the_red_death,2013-10-22
74888,1013488-masquerade,2000-01-01
46752,1013632-mechanic,2004-10-23
192532,1013711-men,2003-05-20
44233,1013775-metropolis,2014-04-01
233291,1013912-milky_way,2005-05-09
164725,1013919-million_dollar_mystery,2000-01-01
214186,1013973-miracle_worker,2010-12-28
214765,1014007-missing,2004-10-23
45242,1014027-mission,2009-06-30
206141,1014061-mister_roberts,2012-02-10
22933,1014090-moby_dick,2011-04-05
165008,1014096-modern_girls,2000-01-01
206592,1014138-monkey_business,2006-03-25
107079,1014167-monte_walsh,2004-10-23
153550,1014215-moonlighting,2004-10-23
187916,1014217-moonraker,2008-10-13
217303,1014325-mr_and_mrs_smith,2012-03-20
96880,1014352-mrs_soffel,2004-10-23
115093,1014370-mummy,2020-10-08
167414,1014451-music_box,2021-08-17
2621,1014453-music_man,2010-12-28
67728,1014481-mutiny_on_the_bounty,2006-12-13
221674,1014482-mutiny_on_the_bounty,2005-05-09
136404,1014759-native_son,2003-05-20
141804,1014793-near_dark,2022-12-01
90664,1014804-neighbors,2004-10-23
77369,1014986-nicholas_and_alexandra,2012-01-30
228394,1015002-night_at_the_opera,2010-12-21
174386,1015079-night_to_remember,2012-04-13
211753,1015095-nighthawks,2021-12-29
165671,1015196-no_mans_land,2000-01-01
94927,1015199-no_mercy,2003-05-20
16211,1015218-no_way_out,2013-07-29
16847,1015224-nobodys_fool,2000-01-01
78541,1015287-notorious,2019-08-07
153516,1015361-obsession,2015-04-24
55408,1015380-odd_couple,2008-04-01
217934,1015383-odd_man_out,2015-04-13
43496,1015389-odessa_file,2005-05-09
132858,1015517-omen,2014-12-29
170323,1015530-on_the_beach,2003-05-20
144806,1015542-on_the_town,2019-04-22
20497,1015567-one_two_three,2000-01-01
228094,1015639-only_when_i_laugh,2004-10-23
104354,1015698-orphans,2022-05-10
195321,1015704-oscar,2005-05-09
99840,1015710-other,2004-10-23
94791,1015722-our_daily_bread,2007-08-22
203391,1015744-out_of_bounds,2000-01-01
112772,1015753-out_of_the_dark,2000-01-01
103591,1015967-party,2014-09-22
218835,1016035-patrick,2014-03-24
206248,1016111-pendulum,2018-07-10
115669,1016119-pennies_from_heaven,2004-10-23
34178,1016302-picture_of_dorian_gray,2008-10-05
74255,1016363-pirates,2000-01-01
87152,1016365-pirates_of_penzance,2004-08-30
65878,1016369-pit_and_the_pendulum,2013-10-22
102196,1016397-planet_of_the_apes,2011-07-06
158723,1016479-point_blank,2013-03-29
38394,1016512-pollyanna,2010-12-27
31923,1016513-poltergeist,2022-10-21
29678,1016534-popeye,2022-06-16
65650,1016561-porkys,2021-11-09
213513,1016584-poseidon_adventure,2006-05-08
50175,1016591-postman_always_rings_twice,2004-07-16
190709,1016592-postman_always_rings_twice,2014-02-07
230856,1016609-power,2002-12-24
65563,1016793-private_lessons,2004-08-30
146139,1016819-producers,2018-08-01
67558,1016834-prom_night,2004-10-23
101560,1016885-public_enemy,2007-10-30
82496,1016897-pulse,2006-01-08
193085,1016943-pygmalion,2003-05-20
98470,1017021-quo_vadis,2011-03-23
158680,1017075-rage,2018-07-03
213845,1017098-railway_children,2022-07-01
10846,1017123-raisin_in_the_sun,2022-08-23
42172,1017226-raw_deal,2000-01-01
106845,1017237-razors_edge,2005-05-15
97636,1017238-razors_edge,2004-10-23
162717,1017289-rear_window,2021-06-08
137116,1017293-rebecca,2015-02-22
184283,1017321-red_dawn,2007-07-22
203966,1017328-red_heat,2001-04-17
140666,1017346-red_shoes,2009-12-11
176097,1017352-red_sonja,2015-07-14
210352,1017488-return_to_oz,2018-12-13
7479,1017502-revenge,2003-06-19
5570,1017530-rich_and_famous,2004-10-23
137334,1017641-risky_business,2009-04-30
5586,1017649-river,2020-04-17
174013,1017666-road_house,2019-03-26
20074,1017674-robbery,2004-10-23
125220,1017699-robin_hood,2009-11-04
62498,1017712-robocop,2022-08-24
94460,1017745-rock_n_roll_high_school,2005-05-09
25354,1017776-rocky,2013-02-06
145495,1017818-rolling_thunder,2005-05-09
44609,1017827-romantic_comedy,2021-08-03
133230,1017887-rose,2015-05-18
202644,1017991-runaway,2021-05-28
871,1018009-running_scared,2000-01-01
75447,1018044-sabotage,2006-03-25
100548,1018047-sabrina,2021-03-13
60566,1018051-sacco_and_vanzetti,2007-04-09
224356,1018283-savages,2008-10-18
176283,1018315-scanners,2014-07-14
127148,1018318-scarecrow,2021-05-25
182292,1018323-scarface,2010-03-02
31781,1018340-scene_of_the_crime,2000-01-01
65926,1018379-score,2005-03-05
202640,1018413-scrooge,2005-05-09
74290,1018433-sea_hawk,2005-04-21
30557,1018483-secret_agent,2004-09-23
156459,1018587-separate_tables,2004-01-27
93841,1018688-shadow_of_a_doubt,2022-01-21
210345,1018699-shaft,2012-04-03
127798,1018702-shaggy_dog,2006-03-25
55484,1018704-shakedown,2000-01-01
49644,1018860-shock,2022-04-21
206544,1018862-shock_to_the_system,2021-04-09
147116,1018880-shoot_to_kill,2004-11-12
110560,1018883-shooting_party,2000-01-01
99920,1018885-shooting,2014-11-17
189658,1018891-short_circuit,2021-10-27
106994,1018907-shorts,2019-03-19
53291,1018909-shot_in_the_dark,2012-08-07
189604,1018915-show_boat,2014-03-10
178220,1018974-silence,2004-07-20
87521,1018989-silent_night_deadly_night,2021-10-31
219247,1019017-silver_streak,2004-10-23
83300,1019026-simon,2021-06-23
119122,1019128-skin_deep,2021-06-18
177353,1019187-sleeping_beauty,2016-01-28
56727,1019196-sleuth,2005-08-02
177202,1019234-smile,2004-10-23
44169,1019441-sorcerer,2017-11-03
35120,1019482-southern_comfort,2014-07-07
96871,1019544-spartacus,2010-12-28
185367,1019609-spellbound,2000-01-01
107641,1019619-spies,2017-12-12
104997,1019625-spiral_staircase,2016-10-17
8124,1019716-spring_break,2004-10-23
27261,1019743-squeeze,2000-01-01
57982,1019761-1019761-st_valentines_day_massacre,2019-03-03
85184,1019774-stagecoach,2012-02-10
227033,1019777-stage_fright,2006-01-28
169282,1019779-stakeout,2000-01-01
186489,1019829-star_is_born,2004-05-09
195360,1019831-star_is_born,2006-11-28
57656,101_dalmatians,2015-02-09
95267,101_dalmatians_ii_patchs_london_adventure,2003-02-25
186477,101_reykjavik,2002-03-22
213640,1020041-state_fair,2002-07-25
186495,1020086-stella,2021-08-18
864,1020130-sting,2022-08-08
87163,1020287-stranger,2007-07-22
126972,1020312-stray_dog,2011-11-17
24752,1020333-streetcar_named_desire,2020-02-10
31444,1020415-suddenly,2004-03-27
164058,1020451-summer_school,2021-08-16
155209,1020488-sunshine_boys,2021-06-14
187648,1020639-surrender,2000-01-01
81507,1020659-suspect,2000-01-01
152625,1020660-suspicion,2012-03-10
232416,1020662-suspiria,2018-04-16
102389,1020684-sweet_bird_of_youth,2005-05-09
155923,1020729-swing_time,2005-08-01
214804,1020861-taming_of_the_shrew,2008-07-01
62658,1020889-target,2021-05-26
149014,1020896-tarzan_the_ape_man,2002-08-01
35118,1020897-tarzan_the_ape_man,2004-10-23
59305,1021007-tempest,2009-07-03
146424,1021008-tempest,2018-04-29
125756,1021015-ten_commandments,2014-12-10
148199,1021112-texas_chainsaw_massacre,2014-09-22
233592,1021130-that_darn_cat,2005-05-21
152236,1021186-them,2021-09-28
183470,1021211-shivers,2005-05-09
230102,1021214-they_drive_by_night,2003-11-02
16754,1021230-thief,2022-07-07
96176,1021242-thing,2021-09-21
2469,1021244-thing,2021-11-09
2813,1021262-thirst,2014-03-24
203383,1021269-this_gun_for_hire,2009-02-12
4539,1021312-three_amigos,2014-04-25
35637,1021500-time_machine,2005-05-09
136856,1021558-to_be_or_not_to_be,2004-10-23
153041,1021648-tommy,2019-11-22
176611,1021699-top_secret,2021-04-20
17029,1021711-torment,2007-07-14
167165,1021721-torso,2009-07-28
209406,1021746-touch_and_go,2000-01-01
111591,1021749-touch_of_evil,2022-06-16
141335,1021765-tough_guys,2000-01-01
206968,1022007-tribute,2004-10-23
167667,1022079-true_love,2004-09-04
46942,1022131-turning_point,2005-05-09
208030,1022170-twelve_chairs,2018-07-03
42589,1022172-twelve_oclock_high,2003-05-20
66675,1022191-twins,2019-03-12
43311,1022225-two_of_a_kind,2004-10-23
34686,1022300-ulysses,2009-11-20
4145,1022314-uncommon_valor,2004-10-31
43477,1022315-undefeated,2004-10-23
232658,1022317-under_capricorn,2006-03-25
34617,1022369-unfaithfully_yours,2006-03-25
198519,1022504-vanishing_point,2007-08-14
166855,1022570-vice_versa,2000-01-01
83606,1022576-victory,2010-08-13
155413,1022823-village_of_the_damned,2022-09-28
66932,1023205-warriors,2021-03-07
137191,1023286-were_no_angels,2000-01-01
109438,1023299-wedding,2017-12-12
172413,1023316-weird_science,2003-05-20
211883,1023320-welcome_home,2000-01-01
199478,1023543-white_christmas,2014-12-22
123176,1023717-willard,2004-10-23
180985,1023739-winchester_73,2015-03-17
122225,1023854-witness,2020-04-06
199927,1023906-women,2019-03-04
74077,1024191-wrong_man,2006-03-25
168209,1024192-wuthering_heights,2003-06-19
44416,1024237-yearling,2010-12-29
178746,1024407-yours_mine_and_ours,2004-10-23
40525,1025611-end_of_the_road,2018-07-03
198848,1028554-blue_steel,2003-05-20
26891,1028561-where_the_heart_is,2000-01-01
65564,1028564-guardian,2000-01-01
170043,1028711-mystery_train,2004-08-30
116087,1028715-revolution,2014-12-17
120482,1029042-henry_v,2019-11-27
153473,1029072-kiss_of_death,2005-12-23
1048,1029112-alice_in_wonderland,2010-09-09
211540,1029117-carmen,2004-10-23
209455,1029161-my_blue_heaven,2004-03-04
45171,1029314-dick_tracy,2020-06-23
163705,1029408-bombshell,2004-09-30
79607,1029427-navy_seals,2014-07-14
14173,1029895-goodbye_mr_chips,2004-10-23
175485,102_dalmatians,2010-08-24
66310,102_not_out,2019-03-14
26680,1030142-champ,2020-12-08
53099,1030146-narrow_margin,2003-04-18
54862,1030149-hot_spot,2021-08-17
153831,1030244-red_dust,2005-08-02
167917,1030248-sleeping_dogs,2004-10-23
92780,1030709-sibling_rivalry,2021-08-18
88711,1030864-desperate_hours,2001-07-24
43004,1030_pm_summer,2007-07-25
96325,1031086-ghost,2022-05-12
179887,1031087-memphis_belle,2000-01-01
78063,1031208-tales_of_hoffmann,2015-04-23
166042,1031274-faust,2007-09-25
2002,1031278-gun_crazy,2021-09-14
138160,1031296-road_house,2006-08-08
46694,1031385-jungle_book,2014-02-14
228440,1031435-adventures_of_huckleberry_finn,2004-09-03
231408,1031440-long_goodbye,2021-11-26
201873,1031472-avalon,2020-06-18
93056,1031744-long_walk_home,2004-11-01
53393,1031766-jane_eyre,2007-04-30
25012,1031984-pit_and_the_pendulum,2014-12-12
223917,1032176-goodfellas,2017-01-22
137326,1032180-after_hours,2018-04-09
203802,1032182-white_fang,2000-01-01
179713,1032409-boy_meets_girl,2014-11-17
197491,1032431-hunger,2006-08-22
145737,1032434-killer,2008-11-28
16823,1032518-mata_hari,2012-09-04
4625,1032522-alice,2000-01-01
74687,1032750-hidden_agenda,2003-05-20
227662,1032795-connection,2012-05-03
216307,1032808-partner,2005-05-09
141483,1032814-sorry_wrong_number,2006-03-25
56235,1032970-awakenings,2010-12-22
181145,1032980-diabolique,2011-03-18
199503,1033108-if_looks_could_kill,2000-01-01
60709,1033458-art_of_dying,2002-05-26
199920,1033465-true_colors,2006-05-20
185427,1034008-class_action,2002-11-24
193272,1034067-switch,2000-01-01
152385,1034126-weekend,2018-07-03
84513,1034131-field,2003-05-20
195959,1034151-oscar,2004-05-04
101564,1034176-kiss_before_dying,2002-10-02
89890,1034188-cyrano_de_bergerac,2020-02-24
196519,1034751-stone_cold,2006-05-20
161648,1035061-fury,2005-05-11
61184,1035065-possessed,2005-06-07
144704,1035639-toy_soldiers,2000-01-01
199500,1035681-black_rain,2009-10-15
29808,1035795-slither,2004-10-23
105974,1036129-miracle,2000-01-01
210665,1036179-hot_shots,2003-08-03
55839,1036420-party_girl,2006-03-25
178734,1036458-dogfight,2000-01-01
159045,1036553-hitman,2000-01-01
12936,1036747-ricochet,2010-01-06
206659,1036952-shattered,2005-03-06
17087,1036999-shout,2000-01-01
206916,1037015-doctor,2000-01-01
58942,1037017-paradise,2002-09-23
167032,1037024-commitments,2022-05-24
228258,1037105-front_page,2000-01-01
94022,1037161-frankie_and_johnny,2019-01-26
156252,1037177-deceived,2003-08-23
39116,1037238-fedora,2014-11-10
108409,1037244-star,2005-06-07
31013,1037447-poison,2003-05-20
152253,1037548-conflict,2012-06-21
170644,1037581-cape_fear,2021-08-17
40552,1037599-voyager,2000-01-01
106212,1037642-grand_canyon,2003-05-20
138095,1037649-my_girl,2000-01-01
146926,1037756-jfk,2013-11-12
96024,1037780-man_in_the_moon,2022-05-24
150048,1037787-search,2003-05-20
169418,1037789-train,2015-05-04
232513,1037864-father_of_the_bride,2003-05-20
180983,1038004-ruby,2000-01-01
50013,1038119-silk_road,2000-01-01
214442,1038176-medicine_man,2000-01-01
110442,1038510-black_cat,2004-08-29
147618,1038526-uninvited,2013-10-28
91655,1038599-blue,2004-10-23
91899,1038613-italian_job,2019-06-14
19856,1038726-beethoven,2004-09-16
54535,1038770-high_heels,2004-08-30
82927,1038978-babe,2014-05-09
15214,1038990-cutting_edge,2019-01-25
148153,1039071-gladiator,2003-05-20
119196,1039270-deep_cover,2007-10-31
201581,1039460-all_i_want_for_christmas,2021-08-17
36609,1039511-class_act,2000-01-01
194805,1039515-edward_ii,2000-01-01
167039,1039575-1039575-midnight_clear,2018-12-28
40545,1039642-poison_ivy,2008-02-11
141133,1039676-out_on_a_limb,2003-07-22
213275,1039796-boomerang,2008-03-18
95436,1039810-king_lear,1987-09-15
194758,1040198-rapid_fire,2003-05-20
74480,1040322-of_mice_and_men,2003-05-20
157127,1040325-friends,2007-12-11
17710,1040378-cool_world,2014-05-04
57527,1040379-singles,2015-04-06
197542,1040398-naked_city,2006-03-25
233495,1040484-wind,2003-11-06
223230,1040678-last_of_the_mohicans,2022-10-26
177060,1040755-consenting_adults,2006-05-20
48661,1040798-husbands_and_wives,2009-03-23
172939,1040890-night_and_the_city,2000-01-01
2958,1040891-night_and_the_city,2022-05-01
164703,1040893-hero,2000-01-01
187625,1041689-smilin_through,2006-07-28
5641,1041862-forever_young,2018-12-11
137613,1041911-unforgiven,2017-08-01
52652,1042059-leap_of_faith,2001-02-13
66395,1042062-madame_bovary,2001-04-11
13684,1042122-in_the_soup,2013-02-07
112399,1042135-malcolm_x,2010-01-06
197571,1042193-scent_of_a_woman,2023-01-11
221620,1042212-nowhere_to_run,2023-01-11
95676,1042281-sniper,2000-01-01
185522,1042295-vanishing,2003-11-26
48259,1042416-crush,2003-12-11
40049,1042466-boiling_point,2022-06-03
199554,1042491-indian_summer,2004-03-19
134540,1042538-alive,2000-01-01
23358,1042629-point_of_no_return,2000-01-01
29699,1042728-brothers_keeper,2006-05-08
178098,1042902-contract,2019-05-08
231561,1043331-born_yesterday,2023-01-11
120122,1043374-station,2003-12-07
15849,1043378-stalker,2019-04-28
113020,1043525-lost_world,2001-07-25
200891,1043598-shanghai_express,2022-07-15
194463,1043812-red,2004-10-23
10863,1043923-browning_version,2004-11-12
37522,1043958-posse,2000-01-01
73276,1043960-made_in_america,2006-05-20
109298,1044214-cliffhanger,2013-08-03
221757,1044522-firm,2004-10-02
206585,1044860-smilin_through,2012-01-31
200637,1044924-anna_karenina,2007-05-01
200403,1044925-lodger,2015-06-02
3395,1045171-equinox,2000-01-01
168490,1045334-wide_sargasso_sea,2000-01-01
95077,1045408-boys_night_out,2022-04-21
64629,1045518-secret_garden,2013-08-01
134885,1045519-night_and_day,2022-06-02
37514,1045568-strictly_ballroom,2023-01-11
161942,1045620-real_mccoy,2000-01-01
169843,1045671-wild_wheels,1800-01-01
99912,1045706-calendar_girl,2013-05-28
200538,1045826-fixer,2004-10-23
138464,1045829-mademoiselle,2004-10-23
199619,1045833-savage_messiah,2005-05-09
178187,1045992-much_ado_about_nothing,2000-01-01
158721,1046035-airborne,2019-09-30
228090,1046038-gettysburg,2004-05-28
2758,1046045-king_of_the_hill,2014-02-24
42508,1046049-fatal_instinct,2003-05-20
71864,1046060-high_noon,2022-09-20
87199,1046076-home_of_our_own,2000-01-01
4038,1046129-fugitive,2014-08-19
14223,1046151-fearless,2013-11-05
112508,1046180-trauma,2001-12-05
221749,1046227-cool_runnings,2020-03-16
96663,1046435-beverly_hillbillies,2008-05-13
88226,1046580-full_contact,2001-10-30
46492,1046655-skin_game,2006-01-28
67704,1046656-farmers_wife,2006-03-25
87171,1046723-man_who_loved_women,2004-10-23
58766,1046771-into_the_west,2000-01-01
165359,1046772-three_musketeers,2000-01-01
202056,1046893-adams_rib,2011-04-04
186201,1047928-gunmen,2003-05-20
37728,1047936-trial,2000-01-01
74972,1047985-getaway,2002-12-24
40737,1048185-naked,2021-11-12
51443,1048333-heaven_and_earth,2004-11-21
210631,1048378-edvard_munch,2006-02-24
80508,1048585-sugar_hill,2001-10-09
51737,1048880-thumbelina,2000-01-01
184980,1049183-chase,2000-01-01
30385,1049883-alice,2014-04-15
12633,1050454-1050454-shermans_march,2004-04-02
149722,1050560-clean_slate,2000-01-01
104268,1050728-sirens,2000-01-01
31446,1051219-bad_girls,2000-01-01
178184,1052200-dream_lover,2005-01-27
220128,1052529-black_beauty,2000-01-01
195622,1052608-circus,2010-07-14
170119,1052609-kid,2020-08-05
63349,1052698-wyatt_earp,2021-12-22
34835,1052712-grass,2003-03-25
187829,1052818-betty,2000-01-01
206216,1052838-blown_away,2000-01-01
50,1053155-lassie,2017-08-16
75776,1053321-adventures_of_prince_achmed,2014-08-19
52776,1053779-mask,2013-04-12
30381,1053942-wolf,2000-01-01
161456,1054125-shadow,2010-07-16
168776,1054344-it_could_happen_to_you,2000-01-01
145238,1055255-milk_money,2014-07-16
145289,1055365-barcelona,2003-03-11
183358,1055736-second_best,2000-01-01
88056,1055833-angels_in_the_outfield,2017-08-16
201280,1055873-browning_version,2003-07-26
1697,1055875-only_you,2022-04-26
166776,1056018-fear_in_the_night,2022-04-06
14749,1056079-specialist,2000-01-01
127396,1056359-head,2008-05-16
232625,1057341-inner_circle,2000-01-01
15995,1057370-beloved,2022-02-02
199035,1057637-jungle_book,2016-04-15
62009,1058156-life_and_times_of_allen_ginsberg,2000-01-01
43862,1058426-junior,2022-06-06
91133,1058516-street_fighter,2019-04-25
